distance
10.0
9.843412563353757
9.818588089778256
9.921714416728896
9.870789865533585
9.77583844408931
9.840237091584502
9.848758807460682
9.901836056056652
9.983460962621612
9.993498872462023
9.954779782899802
9.887741350314405
9.78361804619565
9.664625604721568
9.750164905805608
9.760408982083705
9.844189754071943
9.796908191330242
9.721576581106904
9.622724797032182
9.559368972061675
9.638069126359833
9.589381286946281
9.650395919402754
9.680685451686593
9.683056873750783
9.614027326969325
9.487619522622907
9.431281293952376
9.59484029245012
9.614937332146765
9.4468254206235
9.45223509119928
9.447655407347547
9.442507585163057
9.381959580618954
9.387468902454025
9.367482811547521
9.381705175579357
9.359310489869959
9.390407363641929
9.293614465754471
9.256607810981466
9.253242269726483
9.275686974651961
9.276262496640312
9.245556145730081
9.142006144390104
9.228353204530045
9.241709352657564
9.201604355230982
9.182171300122977
9.273376243566608
9.245733600709716
9.260368919828753
9.186922141098352
9.135088992199082
9.1651273600909
9.173027964700628
9.112539871929728
9.084878806330861
8.952535055228754
8.913721538971163
8.883416066613599
8.938394104946216
9.055902362684826
9.029645533334678
9.083401129935712
9.002882593508458
8.988834093806284
9.086028604392894
9.090996254471968
8.997352431129922
8.87934645486086
8.947141047108792
9.018867170175708
8.872113095923792
8.883948260891605
8.864904601498056
8.857912713597164
8.901107412013687
9.000583363802587
9.096589657503849
9.11735810381873
9.145317612585671
9.180282225905476
9.23909512601723
9.196567489275418
9.195995441663085
9.163371156535305
9.178867564706268
9.270336772311897
9.345503615905974
9.414161665577813
9.374675433428818
9.470453896853604
9.543757804987177
9.460378959568382
9.718232625882873
9.735862823131109
9.835257688773028
9.823219664279282
9.756223523886218
9.793133724583372
9.889670499068822
9.985425570673327
10.096450007914932
10.056634753153375
10.074344818220307
10.183163341971008
10.197452540964504
10.127786312876866
10.040166849409925
10.127913234916775
10.120563827391374
10.052219631792777
9.987134790015135
10.03198509324624
9.96480976825948
10.063115706611365
9.936896161741178
10.036021719516876
10.043698858263317
10.031879000910154
10.022445676951943
10.151788191345128
10.055524941280016
10.037832946923825
9.990828679654774
9.926082272288909
9.98123762576325
10.071774165736754
10.009948586543974
9.983694134374844
10.085335442923785
9.94747931626722
9.95267140968061
9.949871107132418
9.88980911551039
9.843230328216537
9.963217005396972
9.887588338132813
9.846134806006216
9.825243037568425
9.800150174764424
9.784769624332771
9.830622084124775
9.791598934075674
9.885123423858472
10.000881324777374
10.013183212837568
9.955365151777636
10.00928033622295
9.952349379773818
9.88420554120839
9.976944181823068
10.088016368511092
10.136791068708918
10.107734072151427
10.079982564727626
9.988431072837916
9.988930246023482
9.985691945601362
9.915995645604958
9.995024921725634
10.022109960601464
10.066706507310554
9.95785045488872
9.971032743628605
10.011803188468576
10.03070590135039
10.079831681664249
10.240679289860678
10.269232432389968
10.228048687276655
10.319545638477804
10.299223376262427
10.25305336619837
10.1186954450527
10.086035902450817
10.08523312194765
10.083141761694216
10.098738609771567
10.051233632321951
10.020605767613645
9.96989071497822
10.049053587583737
9.978915193073005
10.057664880741163
10.068206062812097
10.156981996159313
10.19199331906451
10.077779536075266
10.14019599682849
10.058120928903415
9.95784687342277
9.96195509035985
10.039606999478877
10.015836104963057
9.975031144336779
9.939428021204904
9.992954006448228
9.99699184126815
10.015088261324404
10.002318687035492
9.999297625525308
9.988355482994598
10.06639948895111
9.939316069288644
9.916013228325673
9.877498427411911
9.889808629037802
9.982426696717686
